3,3105
27,3103
2,3084
37,3105
27,3103
2,3096
37,3105
34,3087
36,3105
14,3105
2,3010
2,2907
3,3105
27,3103
2,3084
37,3105
27,3103
2,3096
37,3105
34,3087
36,3105
14,3105
2,1915
31,3105
1,3102
27,3103
2,2983
37,3105
27,3103
2,3084
37,3105
27,3103
2,3021
37,3105
34,2788
36,3105
27,3103
2,2983
37,3105
27,3103
2,3084
37,3105
27,3103
2,3021
37,3105
34,2791
36,3105
27,3103
2,3012
37,3105
34,2818
36,3105
21,3105
2,2967
2,1382
8,3105
7,3105
2,2885
19,3105
2,3101
3,3105
17,3105
16,3105
4,3105
2,3049
3,3105
2,1382
2,21
3,3105
14,3105
2,1555
2,3059
3,3105
1,3102
2,3101
3,3105
2,2990
3,3105
1,3102
2,2950
3,3105
2,2990
3,3105
1,3102
3,3105
28,3105
2,1809
8,3105
20,3105
16,3105
4,3105
2,1853
31,3105
1,3102
2,990
3,3105
1,3047
31,3105
1,3047
2,1371
8,3105
7,3105
16,3105
2,3048
8,3105
2,1458
42,3105
7,3105
16,3105
4,3105
2,3048
2,2896
3,3105
14,3105
2,1458
31,3105
1,3047
2,1371
8,3105
7,3105
16,3105
2,3048
8,3105
2,1605
42,3105
7,3105
16,3105
4,3105
2,3048
2,2896
3,3105
14,3105
2,1605
31,3105
1,3047
31,3105
1,3102
2,1717
2,2301
8,3105
21,3105
7,3105
16,3105
4,3105
2,2973
8,3105
5,3105
4,3105
2,2046
7,3105
2,2973
8,3105
6,3105
5,3105
2,619
42,3105
7,3105
16,3105
2,2046
7,3105
2,2973
19,3105
18,3022
17,3105
16,3105
4,3105
2,619
31,3105
1,3047
2,2705
7,3105
7,3105
2,1031
19,3105
2,3059
3,3105
17,3105
16,3105
4,3105
2,3088
8,3105
2,3016
8,3105
2,738
2,2705
7,3105
7,3105
27,3103
2,2893
2,1988
8,3105
7,3105
6,3105
5,3105
4,3105
2,2789
3,3105
2,1988
2,3101
3,3105
14,3105
2,3088
2,3101
3,3105
14,3105
2,3016
2,3101
3,3105
14,3105
2,2717
31,3105
1,3102
2,1988
8,3105
2,3088
8,3105
2,3016
8,3105
2,2717
2,2705
7,3105
7,3105
16,3105
4,3105
2,2789
3,3105
2,1988
15,3105
2,3101
3,3105
14,3105
2,3088
2,3101
3,3105
14,3105
2,3016
2,3101
3,3105
14,3105
2,2717
31,3105
1,3102
2,688
3,3105
14,3105
2,3088
2,3101
3,3105
14,3105
2,3016
2,3101
3,3105
14,3105
2,2967
2,688
3,3105
1,3102
15,3105
2,3101
3,3105
1,3102
15,3105
2,3101
3,3105
1,3102
2,3088
8,3105
2,3016
8,3105
2,2967
2,2705
7,3105
7,3105
12,3105
11,3105
4,3105
2,2789
3,3105
2,3088
2,3101
3,3105
14,3105
2,3016
2,3101
3,3105
14,3105
2,2967
2,688
3,3105
1,3102
31,3105
1,3102
31,3105
1,3102
31,3105
1,3102
31,3105
1,3102
31,3105
1,3102
31,3105
1,3102
31,3105
1,3102
2,3059
3,3105
2,3078
3,3105
1,3102
31,3105
1,3102
31,3105
1,3102
31,3105
1,3102
3,3105
1,2047
1,3074
31,3105
1,3102
16,3105
2,2573
8,3105
2,2573
32,3105
21,3105
20,3105
16,3105
4,3105
2,2573
2,1958
3,3105
14,3105
2,719
31,3105
1,3102
2,1958
3,3105
1,3102
31,3105
1,3074
31,3105
1,3074
31,3105
1,3074
31,3105
1,3102
2,2426
2,3101
3,3105
14,3105
2,1523
2,3101
3,3105
1,2680
1,3102
27,3103
2,2426
8,3105
27,3103
6,3105
6,3105
11,3105
4,3105
2,2426
2,3101
3,3105
14,3105
2,1523
2,3101
3,3105
1,3102
2,2426
8,3105
27,3103
6,3105
11,3105
4,3105
2,2426
2,3101
3,3105
14,3105
2,1523
2,3101
3,3105
1,3102
14,3105
2,1561
31,3105
1,3102
34,3075
33,3105
31,3105
1,3074
16,3105
2,100
42,3105
7,3105
16,3105
4,3105
2,100
31,3105
1,3047
34,3075
33,3105
2,1777
8,3105
7,3105
6,3105
35,3105
2,1777
8,3105
6,3105
6,3105
5,3105
2,1028
42,3105
7,3105
16,3105
4,3105
2,1028
31,3105
1,3047
34,3075
33,3105
31,3105
1,3102
16,3105
4,3105
2,2952
2,2865
3,3105
14,3105
2,1667
31,3105
1,3102
3,3105
1,3047
31,3105
1,3047
34,3075
33,3105
16,3105
4,3105
2,2272
31,3105
8,3105
2,3058
2,2816
8,3105
7,3105
16,3105
9,3104
2,3101
3,3105
2,2990
3,3105
25,3105
2,2816
19,3105
2,3101
3,3105
2,2990
3,3105
17,3105
16,3105
4,3105
2,108
2,3101
3,3105
2,3078
3,3105
1,3091
1,3102
2,3101
3,3105
2,3078
3,3105
1,3091
1,3102
2,352
7,3105
7,3105
16,3105
4,3105
2,3012
2,54
3,3105
14,3105
2,2826
31,3105
1,3102
34,3075
33,3105
2,3101
3,3105
1,3091
1,3102
31,3105
1,3047
2,3101
3,3105
1,3102
3,3105
25,3105
2,1760
8,3105
20,3105
16,3105
4,3105
2,574
31,3105
1,3102
3,3105
25,3105
11,3105
4,3105
2,1587
2,990
3,3105
1,3102
9,3104
9,3104
9,3104
2,1169
3,3105
25,3105
11,3105
4,3105
2,137
2,1169
3,3105
1,3102
2,3101
3,3105
1,3102
2,1936
3,3105
1,3074
2,1936
3,3105
1,3091
1,3102
33,3105
31,3105
1,3102
34,2805
33,3105
31,3105
1,3102
34,2805
33,3105
31,3105
1,3102
2,1616
3,3105
46,3105
2,2735
37,3105
34,2805
36,3105
3,3105
25,3105
24,3105
4,3105
2,2279
2,3049
3,3105
14,3105
45,3105
2,2084
8,3105
2,3096
8,3105
2,1495
8,3105
2,1438
8,3105
2,813
8,3105
2,2831
3,3105
25,3105
2,2314
8,3105
20,3105
16,3105
4,3105
44,3105
2,2314
19,3105
2,2831
3,3105
17,3105
16,3105
4,3105
2,2826
31,3105
1,3102
34,3075
33,3105
31,3105
1,3091
1,3102
31,3105
1,3091
1,3102
2,1134
3,3105
2,308
15,3105
2,2609
3,3105
14,3105
2,2582
2,2609
3,3105
1,3102
2,1134
3,3105
2,2971
2,3006
3,3105
14,3105
2,308
15,3105
2,3006
3,3105
14,3105
2,2582
31,3105
1,3102
2,1134
3,3105
2,308
15,3105
2,1986
3,3105
14,3105
2,2582
2,1986
3,3105
1,3102
2,1134
3,3105
2,308
15,3105
2,3101
3,3105
14,3105
2,2582
2,3101
3,3105
1,3102
31,3105
1,3102
31,3105
1,3102
2,1410
3,3105
2,3078
3,3105
1,3102
34,3075
33,3105
33,3105
2,1298
8,3105
7,3105
16,3105
2,2146
8,3105
2,2169
3,3105
25,3105
2,2447
8,3105
20,3105
16,3105
4,3105
44,3105
35,3105
2,2447
19,3105
2,2169
3,3105
17,3105
16,3105
4,3105
2,2671
3,3105
2,2045
31,3105
1,3074
31,3105
1,3102
2,3059
3,3105
1,3102
33,3105
31,3105
1,3102
34,3075
33,3105
31,3105
1,3102
31,3105
1,3102
2,3083
8,3105
2,3058
2,2380
32,3105
21,3105
7,3105
16,3105
4,3105
2,3083
2,2357
3,3105
14,3105
2,3058
31,3105
1,3102
2,3100
8,3105
2,2271
8,3105
13,3105
2,3058
7,3105
16,3105
2,3100
8,3105
10,3105
2,3080
8,3105
2,3100
8,3105
6,3105
2,3093
2,2271
8,3105
21,3105
2,3080
19,3105
9,3104
2,3100
19,3105
18,3099
18,3099
17,3105
38,3105
4,3105
2,2271
15,3105
2,2357
3,3105
14,3105
2,2903
31,3105
1,3102
2,2747
2,1821
32,3105
21,3105
7,3105
16,3105
2,2747
2,2380
32,3105
21,3105
7,3105
16,3105
4,3105
2,2747
31,3105
1,3102
2,3083
8,3105
2,3058
2,1821
32,3105
21,3105
7,3105
16,3105
2,3083
8,3105
2,2943
2,2380
32,3105
21,3105
7,3105
16,3105
4,3105
2,3083
2,2357
3,3105
14,3105
2,1774
31,3105
1,3102
2,2380
32,3105
21,3105
27,3103
6,3105
11,3105
4,3105
2,3067
2,3101
3,3105
1,3102
31,3105
1,3091
2,1198
2,3101
3,3105
2,3101
3,3105
2,3066
3,3105
3,3105
2,1507
3,3105
31,3105
1,3047
31,3105
1,3102
31,3105
1,3102
2,3101
3,3105
1,3102
2,3101
3,3105
1,3102
31,3105
1,3047
2,1701
8,3105
7,3105
11,3105
4,3105
2,1726
2,3101
3,3105
14,3105
2,862
2,3101
3,3105
1,3074
2,1198
2,3101
3,3105
1,2680
1,3047
2,3059
3,3105
1,3102
2,3101
3,3105
1,3047
7,3105
11,3105
4,3105
2,1198
2,3101
3,3105
1,3102
2,3101
3,3105
1,3102
2,3066
3,3105
3,3105
1,3102
2,1507
3,3105
1,3102
2,333
8,3105
11,3105
4,3105
2,2272
2,3101
3,3105
1,3102
2,550
3,3105
2,3078
3,3105
1,3091
1,3047
3,3105
1,3102
31,3105
1,3102
3,3105
2,2990
3,3105
1,3102
3,3105
1,3102
31,3105
1,3102
9,3104
2,1515
2,2996
8,3105
7,3105
16,3105
4,3105
2,2901
2,1431
3,3105
14,3105
2,1446
31,3105
1,3102
16,3105
4,3105
2,3049
3,3105
2,2963
15,3105
2,3101
3,3105
14,3105
2,1553
31,3105
1,3091
1,3102
31,3105
1,3102
4,3105
2,3049
3,3105
2,2421
31,3105
1,3047
2,2783
8,3105
7,3105
26,3105
12,3105
2,2878
7,3105
16,3105
2,903
2,2783
8,3105
7,3105
10,3105
2,2262
2,2783
8,3105
7,3105
16,3105
4,3105
2,2901
2,1431
3,3105
14,3105
2,1446
31,3105
1,3102
31,3105
1,3102
2,3101
3,3105
2,3078
3,3105
1,3102
2,2976
8,3105
21,3105
11,3105
4,3105
2,1370
2,3101
3,3105
1,3047
2,1881
8,3105
7,3105
2,2517
2,2976
8,3105
21,3105
2,3019
8,3105
2,2212
7,3105
16,3105
4,3105
35,3105
2,2535
8,3105
6,3105
5,3105
4,3105
2,3019
2,2997
3,3105
14,3105
2,1354
31,3105
1,3047
2,2793
8,3105
21,3105
2,2978
8,3105
2,2261
7,3105
2,2111
19,3105
2,3101
3,3105
17,3105
16,3105
2,402
2,2976
8,3105
21,3105
2,2943
2,2978
8,3105
7,3105
16,3105
2,396
8,3105
2,2828
2,2916
8,3105
7,3105
2,2040
8,3105
20,3105
16,3105
4,3105
35,3105
2,396
8,3105
6,3105
5,3105
2,402
2,2976
8,3105
21,3105
2,2978
8,3105
2,2261
7,3105
2,396
19,3105
2,3101
3,3105
17,3105
16,3105
2,2541
8,3105
2,2978
8,3105
2,1697
42,3105
7,3105
16,3105
4,3105
2,2541
2,3101
3,3105
14,3105
2,2978
2,3101
3,3105
2,3101
3,3105
2,3017
3,3105
14,3105
2,1697
31,3105
1,3047
34,3075
33,3105
2,2535
8,3105
11,3105
4,3105
2,1006
2,2827
3,3105
1,3102
7,3105
11,3105
4,3105
2,2037
2,3101
3,3105
1,3102
2,2111
8,3105
11,3105
4,3105
2,1401
2,2702
3,3105
1,3102
8,3105
11,3105
4,3105
2,866
2,2007
3,3105
1,3102
2,2702
8,3105
21,3105
2,2744
2,707
8,3105
7,3105
35,3105
2,707
8,3105
6,3105
6,3105
5,3105
2,3101
3,3105
2,3101
3,3105
2,2522
3,3105
25,3105
2,2867
19,3105
2,3101
3,3105
2,3101
3,3105
2,3017
3,3105
17,3105
16,3105
4,3105
2,707
2,3101
3,3105
14,3105
2,1767
2,3101
3,3105
2,3101
3,3105
2,3017
3,3105
1,3091
1,3102
2,1582
8,3105
11,3105
4,3105
2,48
2,1936
3,3105
1,3102
2,1907
8,3105
7,3105
7,3105
7,3105
2,1814
19,3105
2,2916
3,3105
2,3101
3,3105
2,3017
3,3105
17,3105
16,3105
4,3105
2,1907
2,1603
3,3105
14,3105
2,2218
2,1289
3,3105
14,3105
2,210
2,420
3,3105
14,3105
2,626
2,443
3,3105
14,3105
2,2436
31,3105
1,3102
2,443
3,3105
1,3102
31,3105
1,3102
2,40
3,3105
1,3102
2,394
3,3105
1,3102
2,28
3,3105
1,3102
2,1603
3,3105
1,3102
2,570
3,3105
1,3102
2,1289
3,3105
1,3102
2,45
3,3105
1,3102
2,1289
3,3105
1,3102
2,3101
3,3105
1,3102
2,798
3,3105
1,3102
2,640
3,3105
1,3102
2,540
3,3105
1,3102
2,500
3,3105
1,3102
3,3105
1,3102
2,3101
3,3105
1,3102
2,617
3,3105
1,3102
31,3105
1,3102
2,531
3,3105
1,3102
31,3105
1,3102
3,3105
1,3102
3,3105
25,3105
24,3105
4,3105
2,1116
2,2418
8,3105
7,3105
11,3105
4,3105
35,3105
2,2418
8,3105
6,3105
5,3105
2,1116
2,2695
8,3105
7,3105
11,3105
4,3105
35,3105
2,2695
8,3105
6,3105
5,3105
4,3105
2,1116
2,1603
3,3105
1,3102
2,2983
8,3105
11,3105
2,1549
8,3105
2,975
2,1132
8,3105
7,3105
2,2983
8,3105
20,3105
16,3105
4,3105
2,1249
8,3105
2,2983
8,3105
20,3105
16,3105
4,3105
35,3105
2,1549
8,3105
6,3105
2,2000
2,2665
8,3105
7,3105
10,3105
6,3105
5,3105
2,2983
19,3105
2,3101
3,3105
17,3105
16,3105
4,3105
2,2177
2,3101
3,3105
1,3102
2,1603
3,3105
1,3102
2,3062
8,3105
11,3105
4,3105
2,1994
2,420
3,3105
1,3102
31,3105
1,3102
2,195
3,3105
1,3102
2,482
3,3105
1,3102
31,3105
1,3102
31,3105
1,3102
31,3105
1,3102
9,3104
2,3060
8,3105
20,3105
16,3105
4,3105
2,3002
8,3105
2,3060
8,3105
10,3105
6,3105
5,3105
53,3076
2,2876
32,3105
21,3105
10,3105
16,3105
35,3105
2,2729
8,3105
2,3053
32,3105
21,3105
13,3105
20,3105
16,3105
2,2729
8,3105
2,3053
32,3105
21,3105
13,3105
2,3060
8,3105
2,3053
32,3105
21,3105
13,3105
20,3105
16,3105
2,2481
8,3105
2,2729
8,3105
20,3105
16,3105
2,3007
8,3105
2,3007
2,3025
8,3105
21,3105
6,3105
35,3105
2,3002
8,3105
9,3104
2,2729
8,3105
6,3105
12,3105
6,3105
2,2481
8,3105
20,3105
2,3053
32,3105
21,3105
13,3105
2,3025
8,3105
20,3105
12,3105
6,3105
6,3105
52,3105
2,2481
19,3105
18,3099
17,3105
16,3105
2,3060
8,3105
2,2729
19,3105
18,3099
17,3105
16,3105
4,3105
2,2635
8,3105
2,3025
8,3105
6,3105
5,3105
4,3105
35,3105
2,3060
8,3105
2,3053
32,3105
21,3105
13,3105
2,3025
8,3105
20,3105
12,3105
6,3105
52,3105
2,3025
19,3105
2,2977
3,3105
17,3105
16,3105
2,3002
8,3105
9,3104
2,3007
8,3105
6,3105
12,3105
6,3105
2,3060
19,3105
18,3099
17,3105
16,3105
2,3093
2,3053
32,3105
21,3105
21,3105
2,3002
19,3105
18,3099
17,3105
16,3105
2,3007
2,2635
8,3105
21,3105
2,3007
19,3105
18,3099
17,3105
16,3105
4,3105
35,3105
2,1418
2,2694
32,3105
21,3105
7,3105
2,2977
3,3105
28,3105
2,2635
8,3105
20,3105
12,3105
6,3105
52,3105
2,2635
19,3105
2,2977
3,3105
17,3105
16,3105
4,3105
2,2619
31,3105
1,3074
2,2876
2,2786
8,3105
21,3105
2,2876
32,3105
21,3105
20,3105
16,3105
2,2621
2,2786
8,3105
21,3105
2,2621
32,3105
21,3105
20,3105
16,3105
2,3053
2,2786
8,3105
21,3105
2,3053
32,3105
21,3105
20,3105
16,3105
2,3025
8,3105
2,2112
2,2786
8,3105
7,3105
16,3105
35,3105
2,3100
8,3105
2,3053
32,3105
21,3105
13,3105
2,3025
8,3105
20,3105
12,3105
6,3105
5,3105
2,3100
8,3105
10,3105
2,3093
8,3105
2,3100
8,3105
6,3105
2,3093
2,3053
32,3105
21,3105
21,3105
2,3093
19,3105
9,3104
2,3100
19,3105
18,3099
18,3099
17,3105
38,3105
2,3025
19,3105
2,2977
3,3105
17,3105
16,3105
2,2694
32,3105
21,3105
2,2694
2,2786
8,3105
21,3105
20,3105
16,3105
9,3104
2,2876
32,3105
21,3105
6,3105
2,1317
3,3105
25,3105
2,2786
19,3105
2,1317
3,3105
17,3105
16,3105
4,3105
2,2636
31,3105
1,3074
2,3096
8,3105
11,3105
4,3105
2,3014
2,3101
3,3105
1,3102
2,3096
8,3105
11,3105
4,3105
2,3067
2,3101
3,3105
1,3102
14,3105
2,2503
2,2329
3,3105
1,3102
3,3105
1,3102
2,2662
3,3105
1,3102
2,3088
8,3105
9,3104
2,3024
7,3105
16,3105
4,3105
2,3088
2,2662
3,3105
14,3105
2,253
31,3105
1,3102
9,3104
2,3081
7,3105
2,2499
3,3105
28,3105
11,3105
4,3105
2,1723
2,2499
3,3105
1,3102
2,3088
8,3105
9,3104
2,3024
7,3105
16,3105
4,3105
2,3088
2,2499
3,3105
14,3105
2,758
31,3105
1,3102
3,3105
1,3102
31,3105
1,3102
2,2662
3,3105
2,2662
3,3105
2,3017
3,3105
1,3102
2,2662
3,3105
1,3102
31,3105
1,3102
2,2662
3,3105
1,3102
9,3104
2,3081
7,3105
2,1277
3,3105
28,3105
11,3105
4,3105
2,273
2,1277
3,3105
1,3102
31,3105
1,3102
31,3105
1,3074
31,3105
1,3074
31,3105
1,3102
2,2167
8,3105
11,3105
2,2167
8,3105
2,977
2,3071
32,3105
21,3105
7,3105
2,2167
8,3105
20,3105
16,3105
4,3105
9,3104
2,1234
2,2757
8,3105
21,3105
2,2904
32,3105
21,3105
6,3105
12,3105
6,3105
5,3105
4,3105
2,2167
2,3078
3,3105
14,3105
2,977
2,3078
3,3105
1,3102
2,3067
7,3105
11,3105
4,3105
2,2347
2,3101
3,3105
1,3102
32,3105
21,3105
21,3105
6,3105
26,3105
11,3105
2,2856
32,3105
21,3105
11,3105
2,2470
2,1724
8,3105
7,3105
11,3105
35,3105
2,1724
8,3105
6,3105
5,3105
2,2686
7,3105
2,1724
19,3105
2,2144
3,3105
17,3105
16,3105
2,2470
2,3071
32,3105
21,3105
7,3105
11,3105
2,2962
2,3054
8,3105
21,3105
2,2953
32,3105
21,3105
6,3105
5,3105
4,3105
35,3105
2,3043
32,3105
21,3105
6,3105
5,3105
4,3105
2,2470
2,2890
3,3105
1,3102
32,3105
21,3105
20,3105
16,3105
4,3105
35,3105
2,2121
8,3105
6,3105
5,3105
2,2376
8,3105
2,3043
32,3105
21,3105
20,3105
16,3105
2,2126
8,3105
2,3071
32,3105
21,3105
20,3105
16,3105
2,2121
8,3105
2,2856
32,3105
21,3105
20,3105
16,3105
4,3105
2,2376
15,3105
2,2890
3,3105
14,3105
2,2126
2,2890
3,3105
14,3105
2,2121
2,2889
3,3105
14,3105
2,2615
31,3105
32,3105
21,3105
6,3105
26,3105
2,3093
19,3105
9,3104
2,3100
19,3105
18,3099
18,3099
17,3105
38,3105
2,2366
2,2757
8,3105
21,3105
2,2904
2,2914
8,3105
21,3105
6,3105
2,2904
32,3105
21,3105
20,3105
16,3105
2,2914
8,3105
2,3071
32,3105
21,3105
20,3105
16,3105
23,3098
2,2519
32,3105
21,3105
2,3071
32,3105
21,3105
2,2914
2,2143
8,3105
7,3105
2,2914
19,3105
2,2890
3,3105
17,3105
16,3105
2,2962
2,3054
8,3105
21,3105
50,3105
2,2953
32,3105
21,3105
23,3098
2,2519
32,3105
21,3105
2,2856
32,3105
21,3105
2,2914
2,2143
8,3105
7,3105
